MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,rSCHEDULED,DEPARTURE_TIME,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,CANCELLED,DELAY_TYPE,DLATITUDE,DLONGITUDE,OLATITUDE,OLONGITUDE
1,6,AA,1451,JFK,MIA,1415,14.25,1550,95,1089,120,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,B6,561,LGA,PBI,1419,14.31666667,1501,42,1035,52,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,6,B6,581,JFK,HOU,1420,14.33333333,1435,15,1428,38,0,AIR SYSTEM DELAY,29.64542,-95.27889,40.63975,-73.77893
1,6,B6,325,JFK,TPA,1425,14.41666667,1500,35,1005,65,0,AIR SYSTEM DELAY,27.97547,-82.53325,40.63975,-73.77893
1,6,B6,301,JFK,FLL,1426,14.43333333,1452,26,1069,35,0,WEATHER DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,DL,432,JFK,SFO,1430,14.5,1430,0,2586,38,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,EV,4199,LGA,CLE,1430,14.5,1726,176,419,194,0,LATE AIRCRAFT DELAY,41.41089,-81.8494,40.63975,-73.77893
1,6,DL,1819,LGA,MSP,1433,14.55,1502,29,1020,73,0,AIR SYSTEM DELAY,44.88055,-93.21692,40.63975,-73.77893
1,6,EV,5731,LGA,IAD,1433,14.55,1531,58,229,171,0,AIR SYSTEM DELAY,38.94453,-77.45581,40.63975,-73.77893
1,6,DL,1231,LGA,DTW,1434,14.56666667,1615,101,502,185,0,AIR SYSTEM DELAY,42.21206,-83.34884,40.63975,-73.77893
1,6,DL,1814,LGA,PBI,1435,14.58333333,1505,30,1035,53,0,WEATHER DELAY,26.68316,-80.09559,40.63975,-73.77893
1,6,B6,1041,JFK,SAV,1440,14.66666667,1454,14,718,45,0,AIR SYSTEM DELAY,32.12758,-81.20214,40.63975,-73.77893
1,6,AA,117,JFK,LAX,1445,14.75,1758,193,2475,183,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,B6,1171,LGA,FLL,1445,14.75,1559,74,1076,68,0,LATE AIRCRAFT DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,MQ,2995,LGA,CMH,1450,14.83333333,1631,101,479,129,0,WEATHER DELAY,39.99799,-82.89188,40.63975,-73.77893
1,6,MQ,3553,LGA,XNA,1450,14.83333333,1557,67,1147,117,0,AIRLINE DELAY,36.28187,-94.30681,40.63975,-73.77893
1,6,UA,210,LGA,IAH,1452,14.86666667,1528,36,1416,16,0,LATE AIRCRAFT DELAY,29.98047,-95.33972,40.63975,-73.77893
1,6,WN,731,LGA,STL,1455,14.91666667,1732,157,888,155,0,LATE AIRCRAFT DELAY,38.74769,-90.35999,40.63975,-73.77893
1,6,AA,1114,LGA,DFW,1459,14.98333333,1649,110,1389,115,0,AIRLINE DELAY,32.89595,-97.0372,40.63975,-73.77893
1,6,AA,2285,JFK,MCO,1459,14.98333333,1455,-4,944,29,0,AIR SYSTEM DELAY,28.42889,-81.31603,40.63975,-73.77893
1,6,B6,477,JFK,JAX,1459,14.98333333,1513,14,828,25,0,AIRLINE DELAY,30.49406,-81.68786,40.63975,-73.77893
1,6,DL,2684,LGA,BOS,1459,14.98333333,1707,128,184,130,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,MQ,3295,JFK,RDU,1459,14.98333333,1459,0,427,45,0,AIR SYSTEM DELAY,35.87764,-78.78747,40.63975,-73.77893
1,6,US,2152,LGA,BOS,1500,15,1647,107,184,116,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,DL,2498,LGA,TPA,1500,15,1528,28,1010,43,0,LATE AIRCRAFT DELAY,27.97547,-82.53325,40.63975,-73.77893
1,6,DL,1779,LGA,FLL,1505,15.08333333,1604,59,1076,68,0,WEATHER DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,MQ,2963,JFK,CVG,1510,15.16666667,1548,38,589,51,0,LATE AIRCRAFT DELAY,39.04614,-84.66217,40.63975,-73.77893
1,6,DL,1855,LGA,MIA,1515,15.25,1555,40,1096,59,0,WEATHER DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,AA,1445,LGA,MIA,1525,15.41666667,1613,48,1096,86,0,AIR SYSTEM DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,DL,423,JFK,LAX,1525,15.41666667,1550,25,2475,17,0,WEATHER DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,UA,510,JFK,SFO,1530,15.5,1543,13,2586,45,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,AA,85,JFK,SFO,1530,15.5,1840,190,2586,207,0,AIRLINE DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,B6,83,JFK,MCO,1530,15.5,1537,7,944,20,0,AIR SYSTEM DELAY,28.42889,-81.31603,40.63975,-73.77893
1,6,B6,1117,LGA,TPA,1530,15.5,1629,59,1010,59,0,LATE AIRCRAFT DELAY,27.97547,-82.53325,40.63975,-73.77893
1,6,DL,2627,JFK,BOS,1530,15.5,1530,0,187,100,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,DL,2219,JFK,ATL,1530,15.5,1610,40,760,51,0,WEATHER DELAY,33.64044,-84.42694,40.63975,-73.77893
1,6,EV,5450,LGA,ROC,1530,15.5,1924,234,254,230,0,LATE AIRCRAFT DELAY,43.11887,-77.67238,40.63975,-73.77893
1,6,MQ,3202,JFK,IND,1530,15.5,1621,51,665,93,0,AIRLINE DELAY,39.71733,-86.29438,40.63975,-73.77893
1,6,MQ,3169,JFK,ORF,1530,15.5,1703,93,290,122,0,LATE AIRCRAFT DELAY,36.89461,-76.20122,40.63975,-73.77893
1,6,MQ,3639,JFK,CMH,1530,15.5,1629,59,483,104,0,LATE AIRCRAFT DELAY,39.99799,-82.89188,40.63975,-73.77893
1,6,NK,171,LGA,FLL,1530,15.5,1550,20,1076,31,0,AIR SYSTEM DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,UA,1074,LGA,DEN,1538,15.63333333,1619,41,1620,73,0,WEATHER DELAY,39.85841,-104.667,40.63975,-73.77893
1,6,US,1781,LGA,CLT,1545,15.75,1702,77,544,64,0,LATE AIRCRAFT DELAY,35.21401,-80.94313,40.63975,-73.77893
1,6,B6,1801,JFK,FLL,1548,15.8,1646,58,1069,80,0,LATE AIRCRAFT DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,MQ,3536,LGA,RDU,1550,15.83333333,1757,127,431,127,0,LATE AIRCRAFT DELAY,35.87764,-78.78747,40.63975,-73.77893
1,6,AA,1120,LGA,DFW,1554,15.9,1553,-1,1389,45,0,AIR SYSTEM DELAY,32.89595,-97.0372,40.63975,-73.77893
1,6,WN,3674,LGA,HOU,1555,15.91666667,1845,170,1428,149,0,LATE AIRCRAFT DELAY,29.64542,-95.27889,40.63975,-73.77893
1,6,WN,3208,LGA,MDW,1555,15.91666667,1833,158,725,154,0,LATE AIRCRAFT DELAY,41.78598,-87.75242,40.63975,-73.77893
1,6,B6,423,JFK,LAX,1555,15.91666667,1655,60,2475,64,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,DL,488,JFK,LAS,1556,15.93333333,1654,58,2248,87,0,AIRLINE DELAY,36.08036,-115.15233,40.63975,-73.77893
1,6,AA,1096,JFK,BOS,1559,15.98333333,1655,56,187,96,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,DL,2060,JFK,SLC,1559,15.98333333,1609,10,1990,71,0,AIR SYSTEM DELAY,40.78839,-111.97777,40.63975,-73.77893
1,6,UA,741,LGA,ORD,1600,16,1654,54,733,49,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,AA,1029,JFK,DCA,1600,16,1603,3,213,23,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,6,DL,419,JFK,SEA,1600,16,1632,32,2422,74,0,AIR SYSTEM DELAY,47.44898,-122.30931,40.63975,-73.77893
1,6,DL,475,JFK,MSP,1600,16,1627,27,1029,64,0,AIR SYSTEM DELAY,44.88055,-93.21692,40.63975,-73.77893
1,6,DL,477,JFK,FLL,1600,16,1631,31,1069,69,0,AIR SYSTEM DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,DL,2447,LGA,ATL,1600,16,1557,-3,762,86,0,AIR SYSTEM DELAY,33.64044,-84.42694,40.63975,-73.77893
1,6,DL,2686,LGA,BOS,1600,16,1746,106,184,114,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,DL,2181,LGA,MCO,1600,16,1641,41,950,35,0,WEATHER DELAY,28.42889,-81.31603,40.63975,-73.77893
1,6,MQ,3382,LGA,BNA,1610,16.16666667,1828,138,764,132,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,6,AA,343,LGA,ORD,1611,16.18333333,1716,65,733,72,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,AA,65,JFK,DFW,1615,16.25,1822,127,1391,123,0,AIRLINE DELAY,32.89595,-97.0372,40.63975,-73.77893
1,6,AA,1138,LGA,DFW,1629,16.48333333,1718,49,1389,47,0,LATE AIRCRAFT DELAY,32.89595,-97.0372,40.63975,-73.77893
1,6,B6,1161,LGA,PBI,1629,16.48333333,1912,163,1035,154,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,6,MQ,3044,JFK,BWI,1629,16.48333333,1654,25,184,68,0,AIR SYSTEM DELAY,39.1754,-76.6682,40.63975,-73.77893
1,6,VX,27,JFK,SFO,1630,16.5,1725,55,2586,52,0,AIRLINE DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,B6,2302,JFK,BUF,1630,16.5,1637,7,301,39,0,AIR SYSTEM DELAY,42.94052,-78.73217,40.63975,-73.77893
1,6,DL,415,JFK,SFO,1630,16.5,1805,95,2586,131,0,WEATHER DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,DL,1619,LGA,MSP,1630,16.5,1717,47,1020,55,0,WEATHER DELAY,44.88055,-93.21692,40.63975,-73.77893
1,6,DL,2231,LGA,DTW,1630,16.5,1718,48,502,74,0,LATE AIRCRAFT DELAY,42.21206,-83.34884,40.63975,-73.77893
1,6,WN,7,LGA,DEN,1635,16.58333333,2043,248,1620,256,0,LATE AIRCRAFT DELAY,39.85841,-104.667,40.63975,-73.77893
1,6,B6,415,JFK,SFO,1635,16.58333333,1635,0,2586,72,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,B6,1734,JFK,BTV,1635,16.58333333,1739,64,266,75,0,LATE AIRCRAFT DELAY,44.473,-73.15031,40.63975,-73.77893
1,6,B6,918,JFK,BOS,1645,16.75,1720,35,187,71,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,NK,711,LGA,DTW,1645,16.75,1925,160,502,145,0,AIR SYSTEM DELAY,42.21206,-83.34884,40.63975,-73.77893
1,6,AA,2395,LGA,MIA,1650,16.83333333,1656,6,1096,36,0,AIR SYSTEM DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,VX,413,JFK,LAX,1655,16.91666667,1751,56,2475,55,0,WEATHER DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,MQ,2935,LGA,STL,1655,16.91666667,1704,9,888,30,0,AIR SYSTEM DELAY,38.74769,-90.35999,40.63975,-73.77893
1,6,MQ,2949,JFK,BNA,1655,16.91666667,1907,132,765,161,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,6,US,1919,JFK,CLT,1658,16.96666667,1858,120,541,133,0,LATE AIRCRAFT DELAY,35.21401,-80.94313,40.63975,-73.77893
1,6,DL,2688,LGA,BOS,1659,16.98333333,1847,108,184,105,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,UA,347,LGA,ORD,1700,17,1701,1,733,32,0,AIR SYSTEM DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,AA,291,JFK,AUS,1700,17,1825,85,1521,83,0,WEATHER DELAY,30.19453,-97.66987,40.63975,-73.77893
1,6,AA,2351,JFK,MIA,1700,17,1716,16,1089,32,0,AIR SYSTEM DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,DL,417,JFK,LAX,1700,17,1740,40,2475,17,0,WEATHER DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,DL,445,JFK,BOS,1700,17,1810,70,187,106,0,WEATHER DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,DL,1715,LGA,MSY,1700,17,1710,10,1183,28,0,AIR SYSTEM DELAY,29.99339,-90.25803,40.63975,-73.77893
1,6,DL,494,JFK,LAS,1701,17.01666667,1748,47,2248,41,0,WEATHER DELAY,36.08036,-115.15233,40.63975,-73.77893
1,6,US,1851,LGA,CLT,1705,17.08333333,1745,40,544,48,0,LATE AIRCRAFT DELAY,35.21401,-80.94313,40.63975,-73.77893
1,6,UA,535,JFK,LAX,1707,17.11666667,1708,1,2475,26,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,B6,1119,JFK,CLT,1707,17.11666667,1700,-7,541,20,0,AIR SYSTEM DELAY,35.21401,-80.94313,40.63975,-73.77893
1,6,AA,345,LGA,ORD,1709,17.15,1732,23,733,32,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,AA,199,JFK,ORD,1710,17.16666667,1849,99,740,116,0,WEATHER DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,WN,702,LGA,DAL,1720,17.33333333,1923,123,1381,83,0,LATE AIRCRAFT DELAY,32.84711,-96.85177,40.63975,-73.77893
1,6,AA,95,JFK,SAN,1720,17.33333333,1805,45,2446,72,0,LATE AIRCRAFT DELAY,32.73356,-117.18966,40.63975,-73.77893
1,6,DL,492,JFK,ATL,1720,17.33333333,1751,31,760,35,0,WEATHER DELAY,33.64044,-84.42694,40.63975,-73.77893
1,6,F9,1255,LGA,MIA,1720,17.33333333,1832,72,1096,83,0,LATE AIRCRAFT DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,MQ,3526,LGA,CMH,1720,17.33333333,1902,102,479,107,0,LATE AIRCRAFT DELAY,39.99799,-82.89188,40.63975,-73.77893
1,6,UA,512,JFK,SFO,1729,17.48333333,1757,28,2586,32,0,AIRLINE DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,AA,45,JFK,LAS,1729,17.48333333,1841,72,2248,118,0,AIR SYSTEM DELAY,36.08036,-115.15233,40.63975,-73.77893
1,6,B6,263,JFK,SEA,1729,17.48333333,1751,22,2422,35,0,LATE AIRCRAFT DELAY,47.44898,-122.30931,40.63975,-73.77893
1,6,AA,181,JFK,LAX,1730,17.5,1820,50,2475,75,0,WEATHER DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,AA,2283,JFK,EGE,1730,17.5,1733,3,1746,65,0,AIR SYSTEM DELAY,39.64257,-106.9177,40.63975,-73.77893
1,6,DL,2547,LGA,ATL,1730,17.5,1828,58,762,70,0,LATE AIRCRAFT DELAY,33.64044,-84.42694,40.63975,-73.77893
1,6,B6,201,JFK,FLL,1730,17.5,1759,29,1069,52,0,AIRLINE DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,MQ,3384,LGA,GSO,1730,17.5,1804,34,461,35,0,LATE AIRCRAFT DELAY,36.09775,-79.9373,40.63975,-73.77893
1,6,DL,498,JFK,AUS,1735,17.58333333,1837,62,1521,107,0,WEATHER DELAY,30.19453,-97.66987,40.63975,-73.77893
1,6,AA,177,JFK,SFO,1745,17.75,1927,102,2586,137,0,WEATHER DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,EV,4310,LGA,CLE,1753,17.88333333,2103,190,419,184,0,LATE AIRCRAFT DELAY,41.41089,-81.8494,40.63975,-73.77893
1,6,WN,238,LGA,BNA,1755,17.91666667,1952,117,764,135,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,6,WN,1714,LGA,MKE,1755,17.91666667,1936,101,738,98,0,LATE AIRCRAFT DELAY,42.94722,-87.89658,40.63975,-73.77893
1,6,B6,299,LGA,MCO,1755,17.91666667,2009,134,950,140,0,LATE AIRCRAFT DELAY,28.42889,-81.31603,40.63975,-73.77893
1,6,DL,847,LGA,ATL,1759,17.98333333,1831,32,762,20,0,LATE AIRCRAFT DELAY,33.64044,-84.42694,40.63975,-73.77893
1,6,DL,2690,LGA,BOS,1759,17.98333333,2141,222,184,209,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,UA,691,LGA,ORD,1800,18,1838,38,733,52,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,US,2158,LGA,BOS,1800,18,1859,59,184,70,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,B6,183,JFK,MCO,1800,18,1909,69,944,63,0,AIRLINE DELAY,28.42889,-81.31603,40.63975,-73.77893
1,6,MQ,3349,LGA,LIT,1800,18,1947,107,1085,138,0,LATE AIRCRAFT DELAY,34.7294,-92.22425,40.63975,-73.77893
1,6,AA,355,LGA,ORD,1805,18.08333333,1844,39,733,36,0,AIRLINE DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,AA,1599,LGA,MIA,1815,18.25,1902,47,1096,38,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,DL,433,JFK,DEN,1815,18.25,1945,90,1626,120,0,WEATHER DELAY,39.85841,-104.667,40.63975,-73.77893
1,6,DL,443,JFK,SEA,1815,18.25,1933,78,2422,104,0,WEATHER DELAY,47.44898,-122.30931,40.63975,-73.77893
1,6,DL,1739,LGA,MIA,1815,18.25,1920,65,1096,71,0,LATE AIRCRAFT DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,MQ,3486,LGA,BNA,1819,18.31666667,1855,36,764,33,0,AIRLINE DELAY,36.12448,-86.67818,40.63975,-73.77893
1,6,MQ,3502,LGA,RDU,1820,18.33333333,1942,82,431,80,0,LATE AIRCRAFT DELAY,35.87764,-78.78747,40.63975,-73.77893
1,6,UA,514,JFK,SFO,1822,18.36666667,1952,90,2586,94,0,LATE AIRCRAFT DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,WN,122,LGA,MDW,1825,18.41666667,1930,65,725,74,0,LATE AIRCRAFT DELAY,41.78598,-87.75242,40.63975,-73.77893
1,6,DL,2131,LGA,DTW,1825,18.41666667,2145,200,502,172,0,AIRLINE DELAY,42.21206,-83.34884,40.63975,-73.77893
1,6,DL,2159,JFK,MCO,1825,18.41666667,1901,36,944,15,0,LATE AIRCRAFT DELAY,28.42889,-81.31603,40.63975,-73.77893
1,6,DL,1585,LGA,MCO,1829,18.48333333,1913,44,950,60,0,AIRLINE DELAY,28.42889,-81.31603,40.63975,-73.77893
1,6,DL,2002,JFK,MIA,1829,18.48333333,1951,82,1089,144,0,WEATHER DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,VX,769,LGA,DAL,1830,18.5,2037,127,1381,105,0,LATE AIRCRAFT DELAY,32.84711,-96.85177,40.63975,-73.77893
1,6,EV,5405,LGA,PIT,1830,18.5,1907,37,335,32,0,LATE AIRCRAFT DELAY,40.49147,-80.23287,40.63975,-73.77893
1,6,DL,2057,JFK,TPA,1832,18.53333333,1900,28,1005,89,0,AIR SYSTEM DELAY,27.97547,-82.53325,40.63975,-73.77893
1,6,B6,71,JFK,SLC,1834,18.56666667,1913,39,1990,50,0,LATE AIRCRAFT DELAY,40.78839,-111.97777,40.63975,-73.77893
1,6,AA,235,JFK,SEA,1835,18.58333333,1941,66,2422,102,0,WEATHER DELAY,47.44898,-122.30931,40.63975,-73.77893
1,6,B6,523,JFK,LAX,1835,18.58333333,1843,8,2475,30,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,B6,2253,JFK,PBI,1840,18.66666667,1932,52,1028,41,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,6,DL,2616,JFK,SAN,1845,18.75,2119,154,2446,145,0,WEATHER DELAY,32.73356,-117.18966,40.63975,-73.77893
1,6,AA,359,LGA,ORD,1848,18.8,1913,25,733,26,0,AIRLINE DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,VX,29,JFK,SFO,1850,18.83333333,1913,23,2586,20,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,MQ,3535,JFK,CMH,1850,18.83333333,1849,-1,483,42,0,AIR SYSTEM DELAY,39.99799,-82.89188,40.63975,-73.77893
1,6,WN,307,LGA,STL,1855,18.91666667,2035,100,888,81,0,LATE AIRCRAFT DELAY,38.74769,-90.35999,40.63975,-73.77893
1,6,B6,711,JFK,LAS,1859,18.98333333,1919,20,2248,26,0,AIRLINE DELAY,36.08036,-115.15233,40.63975,-73.77893
1,6,DL,2608,LGA,ATL,1859,18.98333333,2245,226,762,213,0,LATE AIRCRAFT DELAY,33.64044,-84.42694,40.63975,-73.77893
1,6,DL,2300,LGA,FLL,1859,18.98333333,2039,100,1076,78,0,LATE AIRCRAFT DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,UA,693,LGA,ORD,1900,19,1947,47,733,58,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,US,2160,LGA,BOS,1900,19,1942,42,184,30,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,US,2193,LGA,DCA,1900,19,2208,188,214,174,0,LATE AIRCRAFT DELAY,38.85208,-77.03772,40.63975,-73.77893
1,6,DL,435,JFK,SFO,1900,19,1925,25,2586,64,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,DL,2577,JFK,FLL,1900,19,1936,36,1069,16,0,WEATHER DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,DL,2692,LGA,BOS,1900,19,2239,219,184,217,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,EV,5337,LGA,RIC,1900,19,2003,63,292,63,0,LATE AIRCRAFT DELAY,37.50517,-77.31967,40.63975,-73.77893
1,6,DL,245,JFK,SLC,1905,19.08333333,2016,71,1990,75,0,WEATHER DELAY,40.78839,-111.97777,40.63975,-73.77893
1,6,DL,1935,LGA,TPA,1905,19.08333333,2054,109,1010,91,0,LATE AIRCRAFT DELAY,27.97547,-82.53325,40.63975,-73.77893
1,6,MQ,3181,LGA,DTW,1910,19.16666667,2023,73,502,82,0,LATE AIRCRAFT DELAY,42.21206,-83.34884,40.63975,-73.77893
1,6,B6,225,JFK,TPA,1915,19.25,1939,24,1005,53,0,AIR SYSTEM DELAY,27.97547,-82.53325,40.63975,-73.77893
1,6,AA,2387,JFK,MIA,1915,19.25,2017,62,1089,64,0,WEATHER DELAY,25.79325,-80.29056,40.63975,-73.77893
1,6,EV,5769,LGA,IAD,1922,19.36666667,2118,116,229,116,0,LATE AIRCRAFT DELAY,38.94453,-77.45581,40.63975,-73.77893
1,6,DL,460,JFK,ATL,1925,19.41666667,2241,196,760,181,0,WEATHER DELAY,33.64044,-84.42694,40.63975,-73.77893
1,6,MQ,2924,LGA,STL,1925,19.41666667,2102,97,888,95,0,LATE AIRCRAFT DELAY,38.74769,-90.35999,40.63975,-73.77893
1,6,WN,3497,LGA,CAK,1930,19.5,2114,104,397,101,0,LATE AIRCRAFT DELAY,40.91631,-81.44247,40.63975,-73.77893
1,6,B6,105,JFK,ORD,1930,19.5,2022,52,740,55,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,EV,5096,LGA,OMA,1930,19.5,1930,0,1148,35,0,AIR SYSTEM DELAY,41.30252,-95.89417,40.63975,-73.77893
1,6,DL,2496,JFK,DTW,1937,19.61666667,1959,22,509,65,0,AIR SYSTEM DELAY,42.21206,-83.34884,40.63975,-73.77893
1,6,MQ,3391,LGA,CMH,1938,19.63333333,2010,32,479,31,0,AIR SYSTEM DELAY,39.99799,-82.89188,40.63975,-73.77893
1,6,B6,1271,LGA,FLL,1940,19.66666667,2201,141,1076,143,0,LATE AIRCRAFT DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,B6,761,LGA,PBI,1945,19.75,2346,241,1035,228,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,6,MQ,3260,LGA,BNA,1945,19.75,2122,97,764,91,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,6,UA,445,JFK,LAX,1950,19.83333333,2020,30,2475,31,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,AA,163,JFK,SFO,1955,19.91666667,2220,145,2586,149,0,LATE AIRCRAFT DELAY,37.619,-122.37484,40.63975,-73.77893
1,6,UA,695,LGA,ORD,2000,20,2235,155,733,133,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,US,2162,LGA,BOS,2000,20,2048,48,184,35,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,US,2195,LGA,DCA,2000,20,2119,79,214,63,0,LATE AIRCRAFT DELAY,38.85208,-77.03772,40.63975,-73.77893
1,6,B6,1201,JFK,FLL,2000,20,2016,16,1069,26,0,AIRLINE DELAY,26.07258,-80.15275,40.63975,-73.77893
1,6,DL,1147,LGA,ATL,2000,20,2240,160,762,141,0,AIRLINE DELAY,33.64044,-84.42694,40.63975,-73.77893
1,6,DL,2635,JFK,BOS,2000,20,108,308,187,307,0,AIRLINE DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,DL,2694,LGA,BOS,2000,20,5,245,184,223,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,DL,2331,LGA,DTW,2000,20,2053,53,502,57,0,LATE AIRCRAFT DELAY,42.21206,-83.34884,40.63975,-73.77893
1,6,VX,415,JFK,LAX,2001,20.01666667,2031,30,2475,31,0,LATE AIRCRAFT DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,WN,2771,LGA,MKE,2025,20.41666667,2156,91,738,96,0,LATE AIRCRAFT DELAY,42.94722,-87.89658,40.63975,-73.77893
1,6,AA,2314,JFK,BOS,2025,20.41666667,2234,129,187,144,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,WN,1814,LGA,DAL,2030,20.5,2217,107,1381,89,0,LATE AIRCRAFT DELAY,32.84711,-96.85177,40.63975,-73.77893
1,6,EV,4995,LGA,CHO,2030,20.5,2352,202,305,176,0,LATE AIRCRAFT DELAY,38.13864,-78.45286,40.63975,-73.77893
1,6,WN,762,LGA,MDW,2055,20.91666667,2309,134,725,135,0,LATE AIRCRAFT DELAY,41.78598,-87.75242,40.63975,-73.77893
1,6,AA,185,JFK,LAX,2055,20.91666667,2210,75,2475,70,0,WEATHER DELAY,33.94254,-118.40807,40.63975,-73.77893
1,6,AA,367,LGA,ORD,2055,20.91666667,2124,29,733,29,0,AIRLINE DELAY,41.9796,-87.90446,40.63975,-73.77893
1,6,B6,418,JFK,BOS,2055,20.91666667,2147,52,187,49,0,AIRLINE DELAY,42.36435,-71.00518,40.63975,-73.77893
1,6,US,2164,LGA,BOS,2100,21,2139,39,184,27,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
